author_type,pr_id,pr_number,pr_html_url
agent,3119772874,87,https://github.com/mochilang/mochi/pull/87
agent,3120367562,93,https://github.com/mochilang/mochi/pull/93
agent,3120573460,112,https://github.com/thorek1/MacroModelling.jl/pull/112
agent,3245375785,3558,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/3558
agent,3127318171,13,https://github.com/joamag/boytacean/pull/13
agent,3265434012,423,https://github.com/puemos/hls-downloader/pull/423
agent,3186598583,200,https://github.com/openworm/sibernetic/pull/200
agent,3186599253,707,https://github.com/selfxyz/self/pull/707
agent,3186610940,708,https://github.com/selfxyz/self/pull/708
agent,3186628105,2779,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/2779
agent,3186647541,201,https://github.com/openworm/sibernetic/pull/201
agent,3186660920,2780,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/2780
agent,3236242051,13617,https://github.com/prebid/Prebid.js/pull/13617
agent,3070601228,3680,https://github.com/zenml-io/zenml/pull/3680
agent,3070606435,1597,https://github.com/quarylabs/sqruff/pull/1597
agent,3070655677,982,https://github.com/yytypescript/book/pull/982
agent,3117997172,161,https://github.com/shinnku-nikaidou/shinnku-com/pull/161
agent,3257702073,221,https://github.com/MihaiCristianCondrea/Smart-Cleaner-for-Android/pull/221
agent,3225635569,3265,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/3265
agent,3225651566,3266,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/3266
agent,3225666245,3267,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/3267
agent,3083104390,1923,https://github.com/jaseci-labs/jaseci/pull/1923
agent,3083171425,2682,https://github.com/KomodoPlatform/komodo-wallet/pull/2682
agent,3083467771,147,https://github.com/OpenHFT/Java-Thread-Affinity/pull/147
agent,3171094112,1001,https://github.com/go-vikunja/vikunja/pull/1001
agent,3135211379,364,https://github.com/mochilang/mochi/pull/364
agent,3225993880,8185,https://github.com/mochilang/mochi/pull/8185
agent,3225997502,8194,https://github.com/mochilang/mochi/pull/8194
agent,3226005193,8200,https://github.com/mochilang/mochi/pull/8200
agent,3226012511,8210,https://github.com/mochilang/mochi/pull/8210
agent,3226015598,8214,https://github.com/mochilang/mochi/pull/8214
agent,3127091616,173,https://github.com/Beckschen/TransUNet/pull/173
agent,3172479470,2558,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/2558
agent,3205419690,2991,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/2991
agent,3205463863,2992,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/2992
agent,3205476152,115,https://github.com/MihaiCristianCondrea/Smart-Cleaner-for-Android/pull/115
agent,3172638660,2881,https://github.com/mochilang/mochi/pull/2881
agent,3204611237,13694,https://github.com/hmislk/hmis/pull/13694
agent,3199831458,2903,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/2903
agent,3199848302,13644,https://github.com/hmislk/hmis/pull/13644
agent,3199858735,654,https://github.com/log4cplus/log4cplus/pull/654
agent,3159650313,442,https://github.com/mtrojnar/osslsigncode/pull/442
agent,3160289208,813,https://github.com/bruin-data/bruin/pull/813
agent,3166028612,39,https://github.com/Sls0n/Prismify/pull/39
agent,3236536807,3433,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/3433
agent,3186207829,902,https://github.com/bionic-gpt/bionic-gpt/pull/902
agent,3237252587,3442,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/3442
agent,3083867045,534,https://github.com/VerisimilitudeX/DNAnalyzer/pull/534
agent,3083959633,541,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/541
agent,3083983044,830,https://github.com/tw-haiven/haiven/pull/830
agent,3084009327,543,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/543
agent,3084025052,544,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/544
agent,3084075972,545,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/545
agent,3084146904,195,https://github.com/CitizensFoundation/your-priorities-app/pull/195
agent,3084191463,539,https://github.com/VerisimilitudeX/DNAnalyzer/pull/539
agent,3084255394,550,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/550
agent,3119804000,961,https://github.com/dcSpark/shinkai-local-ai-agents/pull/961
agent,3119822321,962,https://github.com/dcSpark/shinkai-local-ai-agents/pull/962
agent,3120170723,58,https://github.com/joewandy/hlda/pull/58
agent,3175740773,2586,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/2586
agent,3146059640,224,https://github.com/SimonHalvdansson/Harmonic-HN/pull/224
agent,3146128860,2138,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/2138
agent,3146147339,2139,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/2139
agent,3085125237,2436,https://github.com/Skyvern-AI/skyvern/pull/2436
agent,3085410423,64,https://github.com/nodetool-ai/nodetool/pull/64
agent,3085578158,175,https://github.com/OpenHFT/Java-Thread-Affinity/pull/175
agent,3225984823,2897,https://github.com/parse-community/parse-dashboard/pull/2897
agent,3225995550,8191,https://github.com/mochilang/mochi/pull/8191
agent,3226001567,3280,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/3280
agent,3176376362,3278,https://github.com/mochilang/mochi/pull/3278
agent,3176295539,3264,https://github.com/mochilang/mochi/pull/3264
agent,3176242029,3258,https://github.com/mochilang/mochi/pull/3258
agent,3176232272,278,https://github.com/CitizensFoundation/your-priorities-app/pull/278
agent,3158664686,326,https://github.com/jdereg/json-io/pull/326
agent,3158691458,1020,https://github.com/dcSpark/shinkai-local-ai-agents/pull/1020
agent,3158693253,2353,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/2353
agent,3158705905,1021,https://github.com/dcSpark/shinkai-local-ai-agents/pull/1021
agent,3158822129,2358,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/2358
agent,3158825857,1024,https://github.com/dcSpark/shinkai-local-ai-agents/pull/1024
agent,3089683094,896,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/896
agent,3234353297,3419,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/3419
agent,3266774729,1111,https://github.com/stanford-crfm/levanter/pull/1111
agent,3155876789,324,https://github.com/elixir-lsp/elixir_sense/pull/324
agent,3155915653,1209,https://github.com/elixir-lsp/elixir-ls/pull/1209
agent,3156071707,390,https://github.com/gridaco/grida/pull/390
agent,3200909614,12304,https://github.com/BerriAI/litellm/pull/12304
agent,3200896426,12303,https://github.com/BerriAI/litellm/pull/12303
agent,3200822497,113,https://github.com/QuinnDamerell/OctoPrint-OctoEverywhere/pull/113
agent,3200814236,112,https://github.com/QuinnDamerell/OctoPrint-OctoEverywhere/pull/112
agent,3161810338,2406,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/2406
agent,3161838140,2407,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/2407
agent,3070948286,25,https://github.com/0x4D31/galah/pull/25
agent,3070963863,8237,https://github.com/stanfordnlp/dspy/pull/8237
agent,3070964333,702,https://github.com/OpenHFT/Chronicle-Core/pull/702
agent,3070964616,703,https://github.com/OpenHFT/Chronicle-Core/pull/703
agent,3070965004,1402,https://github.com/julep-ai/julep/pull/1402
agent,3070983547,4052,https://github.com/promptfoo/promptfoo/pull/4052
agent,3070998455,725,https://github.com/OpenHFT/Chronicle-Core/pull/725
agent,3203302052,2873,https://github.com/KomodoPlatform/komodo-wallet/pull/2873
agent,3203378195,2949,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/2949
agent,3208394934,552,https://github.com/wieslawsoltes/Dock/pull/552
agent,3208464313,553,https://github.com/wieslawsoltes/Dock/pull/553
agent,3208524171,2871,https://github.com/parse-community/parse-dashboard/pull/2871
agent,3208571963,99,https://github.com/wandb/wandbot/pull/99
agent,3144225231,1629,https://github.com/cartography-cncf/cartography/pull/1629
agent,3136273177,155686,https://github.com/pytorch/pytorch/pull/155686
agent,3136704727,37,https://github.com/arondeparon/laravel-request-sanitizer/pull/37
agent,3137077048,6329,https://github.com/duplicati/duplicati/pull/6329
agent,3137138306,2253,https://github.com/moonbitlang/core/pull/2253
agent,3124416938,787,https://github.com/Trendyol/stove/pull/787
agent,3124534701,13298,https://github.com/prebid/Prebid.js/pull/13298
agent,3188603647,584,https://github.com/dji-sdk/Mobile-SDK-Android-V5/pull/584
agent,3130071959,407,https://github.com/janbjorge/pgqueuer/pull/407
agent,3130228459,1921,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/1921
agent,3183635066,10259,https://github.com/Significant-Gravitas/AutoGPT/pull/10259
agent,3245982620,10571,https://github.com/mochilang/mochi/pull/10571
agent,3245986350,10573,https://github.com/mochilang/mochi/pull/10573
agent,3245987151,10574,https://github.com/mochilang/mochi/pull/10574
agent,3245988053,3595,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/3595
agent,3245988501,10576,https://github.com/mochilang/mochi/pull/10576
agent,3245989251,10578,https://github.com/mochilang/mochi/pull/10578
agent,3245989796,10579,https://github.com/mochilang/mochi/pull/10579
agent,3245989957,10580,https://github.com/mochilang/mochi/pull/10580
agent,3245990736,10583,https://github.com/mochilang/mochi/pull/10583
agent,3245990825,10584,https://github.com/mochilang/mochi/pull/10584
agent,3245990838,10585,https://github.com/mochilang/mochi/pull/10585
agent,3245991185,10586,https://github.com/mochilang/mochi/pull/10586
agent,3245991503,10587,https://github.com/mochilang/mochi/pull/10587
agent,3245991588,10588,https://github.com/mochilang/mochi/pull/10588
agent,3245991649,10589,https://github.com/mochilang/mochi/pull/10589
agent,3245992141,10590,https://github.com/mochilang/mochi/pull/10590
agent,3245992621,10592,https://github.com/mochilang/mochi/pull/10592
agent,3245992995,10593,https://github.com/mochilang/mochi/pull/10593
agent,3245993754,10595,https://github.com/mochilang/mochi/pull/10595
agent,3245993833,10596,https://github.com/mochilang/mochi/pull/10596
agent,3245993844,10597,https://github.com/mochilang/mochi/pull/10597
agent,3245993870,10598,https://github.com/mochilang/mochi/pull/10598
agent,3245993913,10599,https://github.com/mochilang/mochi/pull/10599
agent,3245994464,10600,https://github.com/mochilang/mochi/pull/10600
agent,3245994506,10601,https://github.com/mochilang/mochi/pull/10601
agent,3246001711,10602,https://github.com/mochilang/mochi/pull/10602
agent,3246001750,10604,https://github.com/mochilang/mochi/pull/10604
agent,3246001820,10607,https://github.com/mochilang/mochi/pull/10607
agent,3246001831,10608,https://github.com/mochilang/mochi/pull/10608
agent,3246001858,10610,https://github.com/mochilang/mochi/pull/10610
agent,3246001899,10612,https://github.com/mochilang/mochi/pull/10612
agent,3246001891,10611,https://github.com/mochilang/mochi/pull/10611
agent,3246001925,10614,https://github.com/mochilang/mochi/pull/10614
agent,3246001944,10615,https://github.com/mochilang/mochi/pull/10615
agent,3246001958,10616,https://github.com/mochilang/mochi/pull/10616
agent,3246001967,10617,https://github.com/mochilang/mochi/pull/10617
agent,3246001982,10618,https://github.com/mochilang/mochi/pull/10618
agent,3246002005,10621,https://github.com/mochilang/mochi/pull/10621
agent,3246003909,10623,https://github.com/mochilang/mochi/pull/10623
agent,3246011580,10624,https://github.com/mochilang/mochi/pull/10624
agent,3246012916,10625,https://github.com/mochilang/mochi/pull/10625
agent,3246013195,10626,https://github.com/mochilang/mochi/pull/10626
agent,3246014587,10627,https://github.com/mochilang/mochi/pull/10627
agent,3246014712,10628,https://github.com/mochilang/mochi/pull/10628
agent,3246014725,10630,https://github.com/mochilang/mochi/pull/10630
agent,3246014715,10629,https://github.com/mochilang/mochi/pull/10629
agent,3246015917,10632,https://github.com/mochilang/mochi/pull/10632
agent,3246015985,10633,https://github.com/mochilang/mochi/pull/10633
agent,3246016032,10634,https://github.com/mochilang/mochi/pull/10634
agent,3246016141,10636,https://github.com/mochilang/mochi/pull/10636
agent,3246016158,10638,https://github.com/mochilang/mochi/pull/10638
agent,3246016792,10639,https://github.com/mochilang/mochi/pull/10639
agent,3246017341,10640,https://github.com/mochilang/mochi/pull/10640
agent,3246017364,10641,https://github.com/mochilang/mochi/pull/10641
agent,3246018915,10644,https://github.com/mochilang/mochi/pull/10644
agent,3246019001,10645,https://github.com/mochilang/mochi/pull/10645
agent,3246019028,10646,https://github.com/mochilang/mochi/pull/10646
agent,3246019749,10647,https://github.com/mochilang/mochi/pull/10647
agent,3246019851,10648,https://github.com/mochilang/mochi/pull/10648
agent,3246020934,10649,https://github.com/mochilang/mochi/pull/10649
agent,3246020939,10650,https://github.com/mochilang/mochi/pull/10650
agent,3246020947,10651,https://github.com/mochilang/mochi/pull/10651
agent,3246020968,10652,https://github.com/mochilang/mochi/pull/10652
agent,3246020983,10653,https://github.com/mochilang/mochi/pull/10653
agent,3246021049,10655,https://github.com/mochilang/mochi/pull/10655
agent,3246021057,10656,https://github.com/mochilang/mochi/pull/10656
agent,3246021079,10657,https://github.com/mochilang/mochi/pull/10657
agent,3246021114,10659,https://github.com/mochilang/mochi/pull/10659
agent,3246022018,10660,https://github.com/mochilang/mochi/pull/10660
agent,3246022257,10662,https://github.com/mochilang/mochi/pull/10662
agent,3246022286,10663,https://github.com/mochilang/mochi/pull/10663
agent,3246022294,10664,https://github.com/mochilang/mochi/pull/10664
agent,3274097182,3887,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/3887
agent,3171678370,2548,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/2548
agent,3171790486,2549,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/2549
agent,3128500567,1878,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/1878
agent,3219861260,157,https://github.com/MihaiCristianCondrea/Smart-Cleaner-for-Android/pull/157
agent,3220006457,7493,https://github.com/mochilang/mochi/pull/7493
agent,3220798908,1048,https://github.com/stanford-crfm/levanter/pull/1048
agent,3255688998,68,https://github.com/MaestroError/LarAgent/pull/68
agent,3256442023,70,https://github.com/MaestroError/LarAgent/pull/70
agent,3244964781,10017,https://github.com/mochilang/mochi/pull/10017
agent,3244965217,10018,https://github.com/mochilang/mochi/pull/10018
agent,3244965849,10019,https://github.com/mochilang/mochi/pull/10019
agent,3244966914,10020,https://github.com/mochilang/mochi/pull/10020
agent,3244967638,10021,https://github.com/mochilang/mochi/pull/10021
agent,3244968192,10022,https://github.com/mochilang/mochi/pull/10022
agent,3244968620,10023,https://github.com/mochilang/mochi/pull/10023
agent,3244968948,10024,https://github.com/mochilang/mochi/pull/10024
agent,3244969364,10025,https://github.com/mochilang/mochi/pull/10025
agent,3244969744,10026,https://github.com/mochilang/mochi/pull/10026
agent,3244970294,10027,https://github.com/mochilang/mochi/pull/10027
agent,3244971761,10028,https://github.com/mochilang/mochi/pull/10028
agent,3244972548,10029,https://github.com/mochilang/mochi/pull/10029
agent,3244979328,10031,https://github.com/mochilang/mochi/pull/10031
agent,3244979643,10032,https://github.com/mochilang/mochi/pull/10032
agent,3244979962,10033,https://github.com/mochilang/mochi/pull/10033
agent,3244980077,10034,https://github.com/mochilang/mochi/pull/10034
agent,3244980168,10035,https://github.com/mochilang/mochi/pull/10035
agent,3244980286,10036,https://github.com/mochilang/mochi/pull/10036
agent,3244980505,10037,https://github.com/mochilang/mochi/pull/10037
agent,3244980562,10038,https://github.com/mochilang/mochi/pull/10038
agent,3244980687,10039,https://github.com/mochilang/mochi/pull/10039
agent,3244988526,10043,https://github.com/mochilang/mochi/pull/10043
agent,3244990577,10045,https://github.com/mochilang/mochi/pull/10045
agent,3244992973,10048,https://github.com/mochilang/mochi/pull/10048
agent,3244994720,10049,https://github.com/mochilang/mochi/pull/10049
agent,3244995349,10050,https://github.com/mochilang/mochi/pull/10050
agent,3244995782,10051,https://github.com/mochilang/mochi/pull/10051
agent,3244996571,10052,https://github.com/mochilang/mochi/pull/10052
agent,3244999650,10054,https://github.com/mochilang/mochi/pull/10054
agent,3245003547,10057,https://github.com/mochilang/mochi/pull/10057
agent,3245006506,10058,https://github.com/mochilang/mochi/pull/10058
agent,3245008862,10059,https://github.com/mochilang/mochi/pull/10059
agent,3245010156,10060,https://github.com/mochilang/mochi/pull/10060
agent,3245010995,10061,https://github.com/mochilang/mochi/pull/10061
agent,3245012074,10062,https://github.com/mochilang/mochi/pull/10062
agent,3245013445,10064,https://github.com/mochilang/mochi/pull/10064
agent,3245014640,10065,https://github.com/mochilang/mochi/pull/10065
agent,3245015405,10066,https://github.com/mochilang/mochi/pull/10066
agent,3245016439,10068,https://github.com/mochilang/mochi/pull/10068
agent,3245017394,10070,https://github.com/mochilang/mochi/pull/10070
agent,3245018097,10071,https://github.com/mochilang/mochi/pull/10071
agent,3245018699,10072,https://github.com/mochilang/mochi/pull/10072
agent,3245019843,10074,https://github.com/mochilang/mochi/pull/10074
agent,3245020353,10075,https://github.com/mochilang/mochi/pull/10075
agent,3245021573,10077,https://github.com/mochilang/mochi/pull/10077
agent,3245022553,10078,https://github.com/mochilang/mochi/pull/10078
agent,3245022949,10079,https://github.com/mochilang/mochi/pull/10079
agent,3245023734,10081,https://github.com/mochilang/mochi/pull/10081
agent,3245045436,10084,https://github.com/mochilang/mochi/pull/10084
agent,3245047295,10085,https://github.com/mochilang/mochi/pull/10085
agent,3245047722,10086,https://github.com/mochilang/mochi/pull/10086
agent,3245048374,10087,https://github.com/mochilang/mochi/pull/10087
agent,3245049133,10088,https://github.com/mochilang/mochi/pull/10088
agent,3245050378,10090,https://github.com/mochilang/mochi/pull/10090
agent,3245051153,10091,https://github.com/mochilang/mochi/pull/10091
agent,3245051883,10092,https://github.com/mochilang/mochi/pull/10092
agent,3245052993,10093,https://github.com/mochilang/mochi/pull/10093
agent,3245058298,10095,https://github.com/mochilang/mochi/pull/10095
agent,3245058601,10096,https://github.com/mochilang/mochi/pull/10096
agent,3245058654,10098,https://github.com/mochilang/mochi/pull/10098
agent,3245066261,275,https://github.com/wieslawsoltes/Xaml.Behaviors/pull/275
agent,3245068352,703,https://github.com/wieslawsoltes/Dock/pull/703
agent,3245068480,704,https://github.com/wieslawsoltes/Dock/pull/704
agent,3245073721,720,https://github.com/wieslawsoltes/Dock/pull/720
agent,3245131204,10099,https://github.com/mochilang/mochi/pull/10099
agent,3245131228,10100,https://github.com/mochilang/mochi/pull/10100
agent,3245131387,10101,https://github.com/mochilang/mochi/pull/10101
agent,3245131425,10102,https://github.com/mochilang/mochi/pull/10102
agent,3245131531,10104,https://github.com/mochilang/mochi/pull/10104
agent,3245131623,10105,https://github.com/mochilang/mochi/pull/10105
agent,3245131662,10106,https://github.com/mochilang/mochi/pull/10106
agent,3245131725,10107,https://github.com/mochilang/mochi/pull/10107
agent,3245131759,10108,https://github.com/mochilang/mochi/pull/10108
agent,3195148137,4571,https://github.com/mochilang/mochi/pull/4571
agent,3195173415,1316,https://github.com/giselles-ai/giselle/pull/1316
agent,3195335203,4592,https://github.com/mochilang/mochi/pull/4592
agent,3195340595,1322,https://github.com/giselles-ai/giselle/pull/1322
agent,3195344383,66,https://github.com/MihaiCristianCondrea/Smart-Cleaner-for-Android/pull/66
agent,3195354083,2854,https://github.com/KomodoPlatform/komodo-wallet/pull/2854
agent,3129055380,348,https://github.com/Kiln-AI/Kiln/pull/348
agent,3129125271,267,https://github.com/synth-inc/onit/pull/267
agent,3130390804,351,https://github.com/Kiln-AI/Kiln/pull/351
agent,3130773515,217,https://github.com/SimonHalvdansson/Harmonic-HN/pull/217
agent,3164824839,1034,https://github.com/carverauto/serviceradar/pull/1034
agent,3264928887,13280,https://github.com/mochilang/mochi/pull/13280
agent,3265014654,3779,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/3779
agent,3265057097,3780,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/3780
agent,3266975106,13745,https://github.com/mochilang/mochi/pull/13745
agent,3266975449,13749,https://github.com/mochilang/mochi/pull/13749
agent,3266981764,13758,https://github.com/mochilang/mochi/pull/13758
agent,3261387077,3736,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/3736
agent,3261334423,9,https://github.com/DragonJAR/n8n-workflows-es/pull/9
agent,3261185251,3732,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/3732
agent,3091358398,13173,https://github.com/prebid/Prebid.js/pull/13173
agent,3213585853,54,https://github.com/jscarle/LightResults/pull/54
agent,3213528854,125,https://github.com/MihaiCristianCondrea/Smart-Cleaner-for-Android/pull/125
agent,3238922680,3590,https://github.com/gofiber/fiber/pull/3590
agent,3141519857,1724,https://github.com/ESPresense/ESPresense/pull/1724
agent,3217442159,13808,https://github.com/hmislk/hmis/pull/13808
agent,3217394798,13807,https://github.com/hmislk/hmis/pull/13807
agent,3217332607,13800,https://github.com/hmislk/hmis/pull/13800
agent,3084832146,47,https://github.com/DannyMac180/meta-agent/pull/47
agent,3145664381,828,https://github.com/bionic-gpt/bionic-gpt/pull/828
agent,3128286096,38,https://github.com/shoheiyokoyama/Gemini/pull/38
agent,3221861500,196,https://github.com/DogukanUrker/FlaskBlog/pull/196
agent,3131785378,1776,https://github.com/sequinstream/sequin/pull/1776
agent,3131815590,12904,https://github.com/hmislk/hmis/pull/12904
agent,3131851537,1058,https://github.com/AgentOps-AI/agentops/pull/1058
agent,3148954221,891,https://github.com/operaton/operaton/pull/891
agent,3177526091,3356,https://github.com/mochilang/mochi/pull/3356
agent,3177526349,3357,https://github.com/mochilang/mochi/pull/3357
agent,3177624584,3376,https://github.com/mochilang/mochi/pull/3376
agent,3177656584,3379,https://github.com/mochilang/mochi/pull/3379
agent,3177657844,3380,https://github.com/mochilang/mochi/pull/3380
agent,3177660039,3381,https://github.com/mochilang/mochi/pull/3381
agent,3177660380,3382,https://github.com/mochilang/mochi/pull/3382
agent,3177672953,3384,https://github.com/mochilang/mochi/pull/3384
agent,3177690526,3388,https://github.com/mochilang/mochi/pull/3388
agent,3177690981,3389,https://github.com/mochilang/mochi/pull/3389
agent,3177708977,3390,https://github.com/mochilang/mochi/pull/3390
agent,3177710265,3391,https://github.com/mochilang/mochi/pull/3391
agent,3177711932,3392,https://github.com/mochilang/mochi/pull/3392
agent,3177715518,3393,https://github.com/mochilang/mochi/pull/3393
agent,3177721464,3394,https://github.com/mochilang/mochi/pull/3394
agent,3177723663,3397,https://github.com/mochilang/mochi/pull/3397
agent,3177733981,3400,https://github.com/mochilang/mochi/pull/3400
agent,3177735607,3401,https://github.com/mochilang/mochi/pull/3401
agent,3177736883,3402,https://github.com/mochilang/mochi/pull/3402
agent,3177740075,3404,https://github.com/mochilang/mochi/pull/3404
agent,3177742522,3405,https://github.com/mochilang/mochi/pull/3405
agent,3177748155,3407,https://github.com/mochilang/mochi/pull/3407
agent,3177751448,3410,https://github.com/mochilang/mochi/pull/3410
agent,3177761574,3413,https://github.com/mochilang/mochi/pull/3413
agent,3177779411,3415,https://github.com/mochilang/mochi/pull/3415
agent,3177780844,3416,https://github.com/mochilang/mochi/pull/3416
agent,3177790874,3418,https://github.com/mochilang/mochi/pull/3418
agent,3177799449,3420,https://github.com/mochilang/mochi/pull/3420
agent,3177801377,3421,https://github.com/mochilang/mochi/pull/3421
agent,3177801861,3422,https://github.com/mochilang/mochi/pull/3422
agent,3177803955,3423,https://github.com/mochilang/mochi/pull/3423
agent,3177805091,3424,https://github.com/mochilang/mochi/pull/3424
agent,3177805762,3425,https://github.com/mochilang/mochi/pull/3425
agent,3177814875,3428,https://github.com/mochilang/mochi/pull/3428
agent,3177820394,3429,https://github.com/mochilang/mochi/pull/3429
agent,3177833283,3433,https://github.com/mochilang/mochi/pull/3433
agent,3177835791,3434,https://github.com/mochilang/mochi/pull/3434
agent,3177853513,3436,https://github.com/mochilang/mochi/pull/3436
agent,3177875065,3437,https://github.com/mochilang/mochi/pull/3437
agent,3127635850,726,https://github.com/pterm/pterm/pull/726
agent,3127626091,724,https://github.com/pterm/pterm/pull/724
agent,3127625958,723,https://github.com/pterm/pterm/pull/723
agent,3185717547,752,https://github.com/shiosyakeyakini-info/miria/pull/752
agent,3185730886,3930,https://github.com/mochilang/mochi/pull/3930
agent,3217782880,50,https://github.com/briangu/klongpy/pull/50
agent,3217792013,3173,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/3173
agent,3265898078,3790,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/3790
agent,3135062402,4398,https://github.com/promptfoo/promptfoo/pull/4398
agent,3135042707,302,https://github.com/elixir-lsp/elixir_sense/pull/302
agent,3135041411,300,https://github.com/elixir-lsp/elixir_sense/pull/300
agent,3173991603,1139,https://github.com/carverauto/serviceradar/pull/1139
agent,3174039853,1140,https://github.com/carverauto/serviceradar/pull/1140
agent,3174116179,1143,https://github.com/carverauto/serviceradar/pull/1143
agent,3156314842,482,https://github.com/intellij-solidity/intellij-solidity/pull/482
agent,3156487546,14,https://github.com/leonteale/pentestpackage/pull/14
agent,3156507338,15,https://github.com/leonteale/pentestpackage/pull/15
agent,3251691496,175,https://github.com/KenYu910645/MapleStoryAutoLevelUp/pull/175
agent,3251736222,177,https://github.com/KenYu910645/MapleStoryAutoLevelUp/pull/177
agent,3124191731,8572,https://github.com/apache/ozone/pull/8572
agent,3130530535,1927,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/1927
agent,3130515409,867,https://github.com/fireproof-storage/fireproof/pull/867
agent,3145666143,829,https://github.com/bionic-gpt/bionic-gpt/pull/829
agent,3145683086,611,https://github.com/mochilang/mochi/pull/611
agent,3145821183,71,https://github.com/sqlrooms/sqlrooms/pull/71
agent,3145821683,830,https://github.com/bionic-gpt/bionic-gpt/pull/830
agent,3145832022,831,https://github.com/bionic-gpt/bionic-gpt/pull/831
agent,3147891589,916,https://github.com/mochilang/mochi/pull/916
agent,3265505959,221,https://github.com/ikamensh/flynt/pull/221
agent,3254921385,12281,https://github.com/mochilang/mochi/pull/12281
agent,3254989565,143,https://github.com/roeniss/dhlottery-api/pull/143
agent,3240884189,149,https://github.com/featureform/enrichmcp/pull/149
agent,3139803857,931,https://github.com/go-vikunja/vikunja/pull/931
agent,3140248085,41,https://github.com/arturboyun/AiogramBotTemplate/pull/41
agent,3166088430,133,https://github.com/nodetool-ai/nodetool/pull/133
agent,3091741548,2463,https://github.com/Skyvern-AI/skyvern/pull/2463
agent,3091823475,108,https://github.com/ryokun6/ryos/pull/108
agent,3203583341,2956,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/2956
agent,3203563637,2955,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/2955
agent,3203526061,2954,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/2954
agent,3203489170,2953,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/2953
agent,3219821268,927,https://github.com/bionic-gpt/bionic-gpt/pull/927
agent,3219790544,897,https://github.com/bruin-data/bruin/pull/897
agent,3219701797,7431,https://github.com/mochilang/mochi/pull/7431
agent,3219690950,3185,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/3185
agent,3219626859,7417,https://github.com/mochilang/mochi/pull/7417
agent,3219605720,3184,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/3184
agent,3275983093,14858,https://github.com/mochilang/mochi/pull/14858
agent,3275984556,14859,https://github.com/mochilang/mochi/pull/14859
agent,3275988665,14861,https://github.com/mochilang/mochi/pull/14861
agent,3275991280,14862,https://github.com/mochilang/mochi/pull/14862
agent,3276022157,14864,https://github.com/mochilang/mochi/pull/14864
agent,3276024017,14865,https://github.com/mochilang/mochi/pull/14865
agent,3276025939,14866,https://github.com/mochilang/mochi/pull/14866
agent,3276027989,14867,https://github.com/mochilang/mochi/pull/14867
agent,3276039931,14868,https://github.com/mochilang/mochi/pull/14868
agent,3276043045,14869,https://github.com/mochilang/mochi/pull/14869
